StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,"Prolific ID ","Consent ","Age ","Gender ",OMSI,Gen_1,Gen_2,Gen_3,Gen_4,Gen_5,Gen_6,Gen_7,Gen_8,Gen_9,Gen_10,Gen_11,Gen_12,Gen_13,Gen_14,Gen_15,Gen_16,Gen_17,Gen_18,Gen_19,Gen_20,Gen_21,Gen_22,Gen_23,Gen_24,Gen_25,Gen_26,Gen_27,Gen_28,Gen_29,Gen_30,Gen_31,Gen_32,Gen_33,Gen_34,Gen_35,Gen_36,HAAS _1,HAAS _2,HAAS _3,HAAS _4,HAAS _5,HAAS _6,HAAS _7,HAAS _8,HAAS _9,HAAS _10,HAAS _11,HAAS _12,PROLIFIC_PID,Vignette,VigNro
2025-09-09 10:28:37,2025-09-09 10:31:58,0,100,200,1,2025-09-09 10:31:58,R_2E9L19mmFfM9flE,anonymous,EN,5ac22f45436f550001ffbad2,2,67,1,2,4,4,4,4,4,4,4,4,5,4,5,5,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,1,,,,,,,,,,,,,5ac22f45436f550001ffbad2,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-09 10:29:58,2025-09-09 10:31:59,0,100,120,1,2025-09-09 10:31:59,R_2xAbrWIw2LkPtMu,anonymous,EN,5a6e411fe6cc4a0001b6d24b,2,30,1,1,4,3,5,4,3,4,4,5,4,5,4,4,4,4,4,2,4,3,4,5,4,5,4,4,4,4,4,2,2,4,4,4,3,4,2,1,,,,,,,,,,,,,5a6e411fe6cc4a0001b6d24b,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-09 10:28:11,2025-09-09 10:32:03,0,100,232,1,2025-09-09 10:32:03,R_20o3SBW5HVwbvyP,anonymous,EN,6786682cfe5424ad10237085,2,65,1,4,5,5,2,5,5,5,4,4,4,2,5,4,5,5,4,1,1,1,5,5,4,5,5,5,4,5,5,5,5,5,5,4,5,5,5,1,,,,,,,,,,,,,6786682cfe5424ad10237085,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-09 10:30:09,2025-09-09 10:32:06,0,100,116,1,2025-09-09 10:32:06,R_8CmvFVVQ0k7GE6w,anonymous,EN,5ecd36302b4d3c05d4cc1ba2,2,57,2,2,4,4,2,3,2,2,5,4,4,3,2,3,3,4,3,2,4,2,4,4,4,4,4,4,4,4,2,4,4,4,3,2,5,4,2,1,,,,,,,,,,,,,5ecd36302b4d3c05d4cc1ba2,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-09 10:28:57,2025-09-09 10:32:06,0,100,189,1,2025-09-09 10:32:06,R_2G7nUYBh6Afhozi,anonymous,EN,59a7cfeb7ff2320001ec59d9,2,56,2,1,4,3,4,3,1,4,3,4,3,4,4,4,4,5,4,1,1,1,1,1,3,2,3,3,3,4,4,1,2,2,2,3,2,2,2,1,,,,,,,,,,,,,59a7cfeb7ff2320001ec59d9,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 10:28:35,2025-09-09 10:32:06,0,100,211,1,2025-09-09 10:32:07,R_2PnOoqMqUd5ylrt,anonymous,EN,66aba420ff3e6b366e465ffc,2,37,2,2,3,4,4,4,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,1,,,,,,,,,,,,,66aba420ff3e6b366e465ffc,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-09 10:30:15,2025-09-09 10:32:06,0,100,111,1,2025-09-09 10:32:07,R_8S34eayOS4tTYrG,anonymous,EN,5483702ffdf99b24c654b810,2,43,1,3,5,5,5,2,2,2,4,4,4,4,5,4,3,5,4,5,5,5,2,2,4,3,5,4,4,5,4,2,1,4,4,4,5,5,4,1,,,,,,,,,,,,,5483702ffdf99b24c654b810,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-09 10:29:11,2025-09-09 10:32:07,0,100,176,1,2025-09-09 10:32:07,R_2rSNPDfAfKKKfjQ,anonymous,EN,5d8878251f684d0001737c56,2,45,2,2,5,5,5,4,5,5,5,5,5,3,4,4,3,3,3,4,4,4,5,5,4,5,5,4,5,5,4,4,4,3,5,5,5,4,4,1,,,,,,,,,,,,,5d8878251f684d0001737c56,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 10:30:05,2025-09-09 10:32:08,0,100,123,1,2025-09-09 10:32:08,R_8J4au9XLypu8yKJ,anonymous,EN,67059d99d1093140330a3926,2,23,2,3,4,4,4,4,3,4,4,4,4,3,3,4,3,2,3,3,3,3,4,4,2,4,4,4,4,4,4,1,1,1,2,2,4,4,2,1,,,,,,,,,,,,,67059d99d1093140330a3926,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-09 10:27:52,2025-09-09 10:32:10,0,100,258,1,2025-09-09 10:32:11,R_2pq9Y5lrhIM6N33,anonymous,EN,582f8bbd4cadc80001b0fbd3,2,39,1,2,5,5,5,5,5,5,5,5,5,4,5,4,4,5,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,5,4,4,1,,,,,,,,,,,,,582f8bbd4cadc80001b0fbd3,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-09 10:28:51,2025-09-09 10:32:11,0,100,200,1,2025-09-09 10:32:11,R_8ZgBaZ4MRohXZ4J,anonymous,EN,5a0c036857cee70001767a58,2,55,2,1,2,2,1,4,4,2,4,4,3,3,1,4,3,3,2,1,1,1,2,1,1,4,4,2,2,1,2,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,,5a0c036857cee70001767a58,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-09 10:28:26,2025-09-09 10:32:11,0,100,224,1,2025-09-09 10:32:12,R_8n7cZMHIEdJWRB5,anonymous,EN,5962a9280b835400010a7617,2,51,1,2,5,4,4,2,1,2,3,4,4,4,5,4,4,4,4,3,4,3,3,3,4,3,4,4,3,4,3,2,2,2,2,2,4,4,4,1,,,,,,,,,,,,,5962a9280b835400010a7617,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-09 10:27:58,2025-09-09 10:32:11,0,100,253,1,2025-09-09 10:32:12,R_2qWNvUu6sgOjOKt,anonymous,EN,5ee0edcb962eba464f486b40,2,66,1,2,4,3,1,3,2,2,4,5,5,4,4,4,4,3,4,2,2,3,1,1,1,3,5,4,2,3,1,1,1,1,2,2,3,4,1,1,,,,,,,,,,,,,5ee0edcb962eba464f486b40,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-09 10:28:29,2025-09-09 10:32:16,0,100,226,1,2025-09-09 10:32:16,R_2IZ2WziGEYPuznf,anonymous,EN,5dc71b96d210e45213e92359,2,46,1,2,5,5,5,2,1,2,3,3,3,2,5,3,3,3,5,3,4,3,2,2,3,2,3,3,1,2,2,2,2,2,5,5,4,4,4,1,,,,,,,,,,,,,5dc71b96d210e45213e92359,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 10:28:26,2025-09-09 10:32:17,0,100,230,1,2025-09-09 10:32:17,R_2Pe0wrV11pq1c95,anonymous,EN,65b67ca8930e8f5dbfa8d4e6,2,63,2,2,3,3,3,5,5,5,4,5,5,4,3,4,4,4,5,4,3,3,4,5,4,5,5,5,5,4,5,4,4,4,4,4,5,4,3,1,,,,,,,,,,,,,65b67ca8930e8f5dbfa8d4e6,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-09 10:28:05,2025-09-09 10:32:20,0,100,255,1,2025-09-09 10:32:20,R_822wDZ3ok7DAsrD,anonymous,EN,5d628bb8d293be0017808bf6,2,69,2,2,4,4,3,4,3,2,3,2,4,3,4,3,3,3,4,2,3,2,4,3,4,3,4,4,3,3,2,2,2,2,3,2,4,3,3,1,,,,,,,,,,,,,5d628bb8d293be0017808bf6,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-09 10:28:28,2025-09-09 10:32:23,0,100,234,1,2025-09-09 10:32:23,R_8QTTmq82H8JT7nb,anonymous,EN,5cb4f4ec46ed130001d15b05,2,58,2,2,5,5,5,4,4,4,5,5,5,5,5,4,5,5,4,4,4,4,4,5,4,5,5,5,4,5,4,3,3,3,5,4,5,5,5,1,,,,,,,,,,,,,5cb4f4ec46ed130001d15b05,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-09 10:30:07,2025-09-09 10:32:24,0,100,137,1,2025-09-09 10:32:24,R_8FzZah5170p70Hc,anonymous,EN,6329c13285c93cafdf51ed77,2,45,1,3,4,4,5,2,3,4,4,4,4,3,4,4,4,3,3,3,3,3,4,4,4,3,4,3,2,2,2,3,2,1,4,4,4,4,3,1,,,,,,,,,,,,,6329c13285c93cafdf51ed77,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 10:30:05,2025-09-09 10:32:37,0,100,151,1,2025-09-09 10:32:37,R_2jNgUaKvBM7G8vW,anonymous,EN,5ea8c40504081a31ebd22b41,2,62,2,3,4,4,3,1,1,3,4,2,3,1,3,1,3,2,1,3,5,4,5,5,4,4,4,5,4,4,5,2,1,1,2,2,3,4,1,1,,,,,,,,,,,,,5ea8c40504081a31ebd22b41,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-09 10:30:33,2025-09-09 10:32:39,0,100,126,1,2025-09-09 10:32:40,R_2yeFrgDZGN2AS3g,anonymous,EN,6697cf02d714e7ee3fdedcec,2,41,1,2,4,4,4,4,3,4,4,4,4,3,4,2,4,4,4,2,2,2,2,2,2,4,4,4,3,4,4,1,1,1,3,3,4,4,2,1,,,,,,,,,,,,,6697cf02d714e7ee3fdedcec,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-09 10:29:03,2025-09-09 10:32:40,0,100,216,1,2025-09-09 10:32:40,R_2y2TkJaOzYxH3QE,anonymous,EN,6765db00a847d25603e7ac52,2,50,2,2,4,5,4,3,4,3,3,3,4,4,3,3,4,3,3,3,3,3,4,3,3,4,3,4,3,3,3,2,2,2,4,3,4,3,4,1,,,,,,,,,,,,,6765db00a847d25603e7ac52,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 10:29:24,2025-09-09 10:33:00,0,100,215,1,2025-09-09 10:33:00,R_8g8afMMRAH1X7i4,anonymous,EN,5788c16f275be600013590a8,2,49,2,2,4,3,2,4,4,3,5,5,4,2,2,3,3,2,3,4,3,2,5,5,5,2,5,5,4,3,4,4,3,5,2,2,5,3,2,1,,,,,,,,,,,,,5788c16f275be600013590a8,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-09 10:30:16,2025-09-09 10:33:01,0,100,165,1,2025-09-09 10:33:02,R_8UYnFtEIYnkcp4l,anonymous,EN,6818aa3b091f461c436e4f12,2,58,1,2,5,5,5,4,1,2,4,3,4,3,4,4,3,4,3,5,4,4,3,2,2,2,4,2,3,3,2,1,1,1,3,3,5,5,4,1,,,,,,,,,,,,,6818aa3b091f461c436e4f12,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-09 10:29:36,2025-09-09 10:33:10,0,100,214,1,2025-09-09 10:33:11,R_8iRtwjPiVKQDzVZ,anonymous,EN,599da21f872eec00019569ff,2,33,1,2,3,4,5,3,3,2,4,5,5,5,4,5,5,5,5,2,2,2,3,3,4,4,4,4,3,4,2,2,2,3,4,3,4,4,3,1,,,,,,,,,,,,,599da21f872eec00019569ff,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-09 10:31:03,2025-09-09 10:33:16,0,100,132,1,2025-09-09 10:33:16,R_28wWXWyeK9OJdOF,anonymous,EN,60537fdcda0ac05f1c59c57f,2,40,2,2,4,5,4,4,4,4,4,4,5,3,2,3,4,5,4,2,3,2,2,3,2,4,3,5,3,2,3,3,2,4,3,5,5,5,3,1,,,,,,,,,,,,,60537fdcda0ac05f1c59c57f,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-09 10:30:05,2025-09-09 10:33:20,0,100,194,1,2025-09-09 10:33:20,R_8M6ul1aN6jkMdjH,anonymous,EN,5eddaa6d115bb4ac7e59f153,2,33,2,2,5,5,5,3,3,3,2,2,2,4,5,4,2,3,4,4,4,5,3,4,3,4,4,4,4,3,3,3,3,3,3,3,5,4,4,1,,,,,,,,,,,,,5eddaa6d115bb4ac7e59f153,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 10:29:37,2025-09-09 10:33:22,0,100,225,1,2025-09-09 10:33:22,R_8pg9potydqKOZ7o,anonymous,EN,59ce4b5519d3170001b1d4cb,2,45,2,3,5,5,4,5,4,4,3,4,4,2,3,2,2,2,2,1,1,1,3,3,4,4,4,4,1,2,3,2,3,3,4,5,5,5,2,1,,,,,,,,,,,,,59ce4b5519d3170001b1d4cb,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 10:31:07,2025-09-09 10:33:24,0,100,137,1,2025-09-09 10:33:25,R_8duFnbyrqduv1nU,anonymous,EN,66c8a81f25959e5f183e2bb3,2,70,2,2,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,4,4,5,5,4,5,5,5,4,5,5,4,5,4,3,2,5,5,2,1,,,,,,,,,,,,,66c8a81f25959e5f183e2bb3,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-09 10:28:17,2025-09-09 10:33:31,0,100,314,1,2025-09-09 10:33:31,R_8mEjrJ41UPrE1da,anonymous,EN,5f3bd727a1276993eee15875,2,31,2,2,4,5,4,3,4,2,5,4,4,5,5,5,4,5,4,4,3,2,3,2,2,4,5,4,2,4,3,2,3,3,2,4,4,4,3,1,,,,,,,,,,,,,5f3bd727a1276993eee15875,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-09 10:27:53,2025-09-09 10:33:33,0,100,340,1,2025-09-09 10:33:33,R_8pmUPINj8hNBQhX,anonymous,EN,5b0710e7a84dcf0001beee8a,2,58,2,2,5,5,5,2,2,4,2,2,2,2,5,3,2,2,3,5,5,5,4,4,4,2,2,2,4,3,2,1,1,2,3,3,4,4,4,1,,,,,,,,,,,,,5b0710e7a84dcf0001beee8a,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 10:30:15,2025-09-09 10:33:34,0,100,198,1,2025-09-09 10:33:34,R_82FYB0nW38ivDdX,anonymous,EN,66d5b98153700fd933371467,2,`19,1,2,5,5,1,5,4,5,4,5,5,5,5,5,5,5,5,2,2,2,5,5,4,5,5,5,5,5,5,1,1,1,4,4,4,5,3,1,,,,,,,,,,,,,66d5b98153700fd933371467,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 10:29:06,2025-09-09 10:33:38,0,100,272,1,2025-09-09 10:33:39,R_2s1tiwNXRbOKl9W,anonymous,EN,5910b7adcb98ce0001da622c,2,34,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,5910b7adcb98ce0001da622c,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-09 10:29:54,2025-09-09 10:33:42,0,100,228,1,2025-09-09 10:33:42,R_8XrxoHjHYrIJvzz,anonymous,EN,65bfa0a07056d13e2b2fe555,2,30,2,4,3,4,3,4,5,2,5,5,4,4,4,4,5,5,4,1,2,1,2,2,4,3,5,5,3,3,4,2,1,1,2,2,3,3,2,1,,,,,,,,,,,,,65bfa0a07056d13e2b2fe555,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-09 10:30:35,2025-09-09 10:33:43,0,100,187,1,2025-09-09 10:33:43,R_23OTYUsOHlvA7iF,anonymous,EN,5bd249d45c90120001d1043f,2,53,2,2,5,4,4,4,4,4,3,3,4,2,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,4,4,2,3,2,3,3,5,5,2,1,,,,,,,,,,,,,5bd249d45c90120001d1043f,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-09 10:30:22,2025-09-09 10:33:47,0,100,205,1,2025-09-09 10:33:48,R_8K8dBc0fj3xhEHo,anonymous,EN,584d88ee6a3e990001bf1b67,2,46,2,3,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,3,3,3,5,4,5,4,4,5,4,5,4,3,3,3,3,3,5,3,3,1,,,,,,,,,,,,,584d88ee6a3e990001bf1b67,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-09 10:30:19,2025-09-09 10:33:48,0,100,208,1,2025-09-09 10:33:49,R_8CT8S24M96K9iGn,anonymous,EN,56ca3e3237d66c000c59a891,2,46,1,1,4,5,4,4,3,4,4,4,3,4,3,4,4,4,5,5,4,5,4,4,4,4,4,5,4,3,4,4,4,4,4,3,5,5,4,1,,,,,,,,,,,,,56ca3e3237d66c000c59a891,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-09 10:30:13,2025-09-09 10:33:49,0,100,216,1,2025-09-09 10:33:49,R_8IdQ1Xsc7dZ5a2B,anonymous,EN,616829767ddec9e42886501d,2,39,5,3,4,4,4,2,2,2,3,3,3,4,3,3,2,2,3,2,3,2,2,2,3,4,3,4,3,2,2,3,3,3,4,4,5,4,3,1,,,,,,,,,,,,,616829767ddec9e42886501d,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 10:30:24,2025-09-09 10:33:50,0,100,205,1,2025-09-09 10:33:50,R_8YgOdbyBow7VPso,anonymous,EN,5bdcdbe6ee652a0001eff5f2,2,25,2,2,4,5,3,5,1,3,5,3,4,3,3,3,3,3,3,4,3,3,4,5,4,4,5,5,3,5,5,5,3,3,5,5,5,5,4,1,,,,,,,,,,,,,5bdcdbe6ee652a0001eff5f2,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-09 10:30:09,2025-09-09 10:33:52,0,100,222,1,2025-09-09 10:33:52,R_2g0Kqi7hyynOGR9,anonymous,EN,5cd310705882710018e544b0,2,60,1,2,3,5,4,1,4,2,3,3,2,2,2,2,1,1,3,3,3,3,1,2,2,4,3,4,2,2,1,4,4,4,2,3,5,4,4,1,,,,,,,,,,,,,5cd310705882710018e544b0,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 10:30:10,2025-09-09 10:34:15,0,100,245,1,2025-09-09 10:34:15,R_8I0r2L7eePfYEIp,anonymous,EN,60465205820f850f2dc6a810,2,29,1,2,5,5,5,5,5,5,5,5,5,4,5,4,5,5,4,4,4,4,4,4,4,5,5,5,4,4,4,5,3,5,4,4,5,5,5,1,,,,,,,,,,,,,60465205820f850f2dc6a810,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 10:30:10,2025-09-09 10:34:22,0,100,252,1,2025-09-09 10:34:23,R_22EmFwNmCqnsTXo,anonymous,EN,66484cfc664a1d8dd22f2fcf,2,65,1,2,4,5,5,4,4,4,5,5,5,3,2,3,4,4,5,3,2,3,3,3,1,3,5,4,3,4,4,1,1,3,3,3,4,4,3,1,,,,,,,,,,,,,66484cfc664a1d8dd22f2fcf,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 10:30:28,2025-09-09 10:34:52,0,100,263,1,2025-09-09 10:34:52,R_2rNNFa0f93MnWcH,anonymous,EN,644805884189b40893adfa53,2,56,2,2,3,4,3,3,4,4,4,4,4,3,3,3,4,4,4,2,2,2,4,4,3,4,4,4,4,3,2,3,4,4,3,3,4,4,3,1,,,,,,,,,,,,,644805884189b40893adfa53,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
